Source,Target,Year,Weight,Keywords
44860915600,6506028918,2016,1,['']
55558826900,26421436700,2013,1,"['Graphical programming', 'Magnetic fluid', 'Plastic materials', 'Sound velocity', 'Ultrasounds']"
55558826900,57197804996,2015,4,"['Magnetron sputtering', 'Nanocomposite', 'Wear resistant coatings', 'Dry lubricant coatings', 'Multilayer coatings', 'Ternary composition', 'Wear resistance', 'Dry lubricant coatings', 'Multilayer coatings', 'Wear resistance', 'Dry lubrication', 'Friction coefficient', 'Monolayer, multilayer coatings', 'Ternary composition']"
55558826900,57197804996,2016,1,['']
55558826900,25824897500,2012,1,"['Automatic control', 'Electronics', 'Industrial control', 'Industrial processes', 'Signal processors']"
55558826900,6602483679,2016,1,"['Diffusion', 'Furnace', 'Magnetic', 'Manufacturing', 'Nitriding', 'Sensors', 'Temperature', 'Thermo-chemistry']"
55558826900,26421109600,2013,1,"['Graphical programming', 'Magnetic fluid', 'Plastic materials', 'Sound velocity', 'Ultrasounds']"
55558826900,16307782000,2013,1,"['Data aquisition', 'Gas flow measurement', 'Heat transfer modeling', 'Thermal impulse']"
55558826900,6506028918,2011,1,"['Gas flow measurement', 'Heat impulse']"
55558826900,6506028918,2013,2,"['Data aquisition', 'Gas flow measurement', 'Heat transfer modeling', 'Thermal impulse', 'Graphical programming', 'Magnetic fluid', 'Plastic materials', 'Sound velocity', 'Ultrasounds']"
55558826900,6506028918,2012,1,"['Automatic control', 'Electronics', 'Industrial control', 'Industrial processes', 'Signal processors']"
55558826900,6506028918,2015,6,"['Experiential learning', 'explicit knowledge', 'learning style', 'SECI-model', 'tacit knowledge', 'Magnetron sputtering', 'Nanocomposite', 'Wear resistant coatings', 'Dry lubricant coatings', 'Multilayer coatings', 'Ternary composition', 'Wear resistance', 'Dry lubrication', 'Friction coefficient', 'Monolayer, multilayer coatings', 'Ternary composition', 'Binary/ternary/quaternary composition', 'Electrical conduction', 'Grain size', 'Magnetron sputtering', 'Roughness', 'Tungsten carbide', 'convergent thinking', 'creativity', 'disruptive technology', 'divergent thinking', 'online laboratory', 'remote experiment']"
55558826900,6506028918,2016,4,"['Asynchronous mode', 'Internet of things', 'Network', 'Remote experiment', 'Synchronous mode', '', 'Internet of Things', 'physical sensor', 'remote experiment', 'virtual sensor', 'Diffusion', 'Furnace', 'Magnetic', 'Manufacturing', 'Nitriding', 'Sensors', 'Temperature', 'Thermo-chemistry']"
55558826900,6506028918,2017,4,"['Labview', 'Raspberry PI', 'Reconfigurable hardware', 'Convergent thinking', 'Divergent thinking', 'Experiential learning', 'Remote experiment', ""Bloom's taxonomy"", 'Remote experiment', ""Rigor-Relevance Framework. Kolb's experiential cycle of learning"", 'Creativity', 'Daylight harvesting', 'IQRF', 'LabVIEW', 'Raspberry PI']"
55558826900,6506028918,2018,1,['']
26421436700,26421109600,2013,1,"['Graphical programming', 'Magnetic fluid', 'Plastic materials', 'Sound velocity', 'Ultrasounds']"
26421436700,26421109600,2014,2,"['Biomedical implant', 'EIS', 'Passivation', 'Titanium alloy', 'Corrosion', 'Laser shock processing', 'Stainless steel']"
26421436700,6506028918,2013,1,"['Graphical programming', 'Magnetic fluid', 'Plastic materials', 'Sound velocity', 'Ultrasounds']"
25723181600,25824833600,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
25723181600,57197804996,2014,1,"['Biomedical composites', 'Corrosion', 'Electrochemical impedance spectroscopy', 'Laser-assisted transfer']"
25723181600,57197804996,2015,1,['']
25723181600,24773225800,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
25723181600,25824897500,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
25723181600,6506028918,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
25723181600,6506028918,2016,1,"['Antibiotic release', 'Antimicrobial effect', 'Functional coatings', 'MAPLE thin films']"
57200207009,6506028918,2018,1,"['Higher education institutions', 'Innovation', 'Lean manufacturing', 'Lean startup']"
37089204600,25824833600,2011,1,"['Catalysis', 'Isotopic measurement', 'Reaction mechanisms', 'Spillover', 'Transient stage kinetic']"
37089204600,25824897500,2011,1,"['Catalysis', 'Isotopic measurement', 'Reaction mechanisms', 'Spillover', 'Transient stage kinetic']"
37089204600,6506028918,2011,1,"['Catalysis', 'Isotopic measurement', 'Reaction mechanisms', 'Spillover', 'Transient stage kinetic']"
6508075193,36349695300,2009,1,"['Bioelectronics', 'Custom design']"
6508075193,36349695300,2010,1,"['analog processing', 'bioelectronics', 'digital recording']"
6508075193,36349695300,2011,1,"['Compressor technique', 'Design', 'Electrophysiological signal', 'Health care', 'Simulation']"
6508075193,36349695300,2014,2,"['Electrogastrography', 'Filtering', 'Remote measurements', 'Versatile tester', 'capacitive electrodes', 'electrophysiological applications', 'L-Edit', 'TiPt']"
6508075193,6602445421,2007,2,"['Charged bioliquids', 'Membrane bending', 'MEMS', 'Modeling, simulation', 'Piezoelectric actuation', 'Device modeling', 'Nanostructures', 'Semiconductor-insulator-semiconductor devices']"
6508075193,6602445421,2010,1,"['Membrane', 'MEMS', 'Microfluidics', 'Simulations', 'SOI']"
6508075193,6602445421,2011,2,"['Compressor technique', 'Design', 'Electrophysiological signal', 'Health care', 'Simulation', 'Buried interface', 'Devices', 'Modelling', 'Simulation', 'SOI']"
6508075193,6602445421,2008,2,"['Few Electrons Transistors', 'Simulations of nano-devices', 'SOI structures', 'Design', 'Modelling', 'Quantum mechanical effects', 'Simulation']"
6508075193,6602445421,2009,1,"['Biosensor application', 'Integrated micropump', 'Modelling and simulation']"
6508075193,6602445421,2014,2,"['Electrogastrography', 'Filtering', 'Remote measurements', 'Versatile tester', 'capacitive electrodes', 'electrophysiological applications', 'L-Edit', 'TiPt']"
6508075193,6602445421,2015,1,"['Design', 'Electron Devices', 'OFET', 'Optimisation', 'Organic semiconductors', 'Simulations']"
6508075193,6602445421,2017,3,"['error minimization algorithms', 'fluorescence detection', 'hardware solution', 'optical transducers', 'Device application', ""High voltage IC's"", 'Semiconductor material', 'Simulation', 'Algorithms', 'Fluorescence', 'Image proccessing', 'Medical imaging']"
6508075193,6602445421,2016,1,"['algorithms', 'fluorescence', 'immunosensors', 'optical detection']"
6508075193,6506028918,2014,1,"['Electrogastrography', 'Filtering', 'Remote measurements', 'Versatile tester']"
25824833600,24773225800,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
25824833600,25824897500,2008,1,"['Ideality factor', 'Maximum power point', 'Series and shunt resistance', 'Solar cell']"
25824833600,25824897500,2009,1,"['Barkhausen noise', 'Bearing steel', 'Decarburization', 'Magnetization']"
25824833600,25824897500,2010,3,"['Component', 'F ratio', 'Null hypothesis', 'Oc curve', 'Quality of conformance', 'Quality of design', 'Remote experiment', 'Sampling', 'ILab', 'Web page instrument', 'Wi-Fi tag', '']"
25824833600,25824897500,2011,3,"['Catalysis', 'Isotopic measurement', 'Reaction mechanisms', 'Spillover', 'Transient stage kinetic', 'E-Learning', 'iLab', 'Online Laboratories', 'Remote', 'Virtual Instrumentation', 'Monitor', 'Photovoltaic cells', 'Solar radiation', 'Tag4m', 'Wireless']"
25824833600,25824897500,2012,1,"['Dynamic programming', 'Industrial processes', 'Real time', 'Software engineering', 'System engineering']"
25824833600,25824897500,2013,1,['']
25824833600,25824897500,2014,2,"['', 'cloud computing', 'FPGA', 'hardware design', 'SoC', 'Web services']"
25824833600,25031356400,2011,1,"['Monitor', 'Photovoltaic cells', 'Solar radiation', 'Tag4m', 'Wireless']"
25824833600,6506028918,2008,1,"['Ideality factor', 'Maximum power point', 'Series and shunt resistance', 'Solar cell']"
25824833600,6506028918,2009,1,"['Barkhausen noise', 'Bearing steel', 'Decarburization', 'Magnetization']"
25824833600,6506028918,2010,3,"['Component', 'F ratio', 'Null hypothesis', 'Oc curve', 'Quality of conformance', 'Quality of design', 'Remote experiment', 'Sampling', 'ILab', 'Web page instrument', 'Wi-Fi tag', '']"
25824833600,6506028918,2011,3,"['Catalysis', 'Isotopic measurement', 'Reaction mechanisms', 'Spillover', 'Transient stage kinetic', 'E-Learning', 'iLab', 'Online Laboratories', 'Remote', 'Virtual Instrumentation', 'Monitor', 'Photovoltaic cells', 'Solar radiation', 'Tag4m', 'Wireless']"
25824833600,6506028918,2012,1,"['Dynamic programming', 'Industrial processes', 'Real time', 'Software engineering', 'System engineering']"
25824833600,6506028918,2013,1,['']
57197804996,6506028918,2015,3,"['Magnetron sputtering', 'Nanocomposite', 'Wear resistant coatings', 'Dry lubricant coatings', 'Multilayer coatings', 'Ternary composition', 'Wear resistance', 'Dry lubrication', 'Friction coefficient', 'Monolayer, multilayer coatings', 'Ternary composition']"
57197804996,6506028918,2016,1,['']
36349695300,6602445421,2010,1,"['analog processing', 'bioelectronics', 'digital recording']"
36349695300,6602445421,2011,1,"['Compressor technique', 'Design', 'Electrophysiological signal', 'Health care', 'Simulation']"
36349695300,6602445421,2014,2,"['Electrogastrography', 'Filtering', 'Remote measurements', 'Versatile tester', 'capacitive electrodes', 'electrophysiological applications', 'L-Edit', 'TiPt']"
36349695300,6506028918,2014,1,"['Electrogastrography', 'Filtering', 'Remote measurements', 'Versatile tester']"
24773225800,25824897500,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
24773225800,6506028918,2013,1,"['Automatic measurements', 'Concentrated sun', 'Remote control', 'Robotic arm']"
25824897500,25031356400,2011,1,"['Monitor', 'Photovoltaic cells', 'Solar radiation', 'Tag4m', 'Wireless']"
25824897500,6506028918,2008,1,"['Ideality factor', 'Maximum power point', 'Series and shunt resistance', 'Solar cell']"
25824897500,6506028918,2009,1,['']
25824897500,6506028918,2010,2,"['ILab', 'Web page instrument', 'Wi-Fi tag', '']"
25824897500,6506028918,2011,3,"['Catalysis', 'Isotopic measurement', 'Reaction mechanisms', 'Spillover', 'Transient stage kinetic', 'E-Learning', 'iLab', 'Online Laboratories', 'Remote', 'Virtual Instrumentation', 'Monitor', 'Photovoltaic cells', 'Solar radiation', 'Tag4m', 'Wireless']"
25824897500,6506028918,2012,2,"['Automatic control', 'Electronics', 'Industrial control', 'Industrial processes', 'Signal processors', 'Dynamic programming', 'Industrial processes', 'Real time', 'Software engineering', 'System engineering']"
25824897500,6506028918,2013,1,['']
6602483679,6506028918,2012,1,"['Instrumentation', 'Microcontrolers', 'Wireless']"
6602483679,6506028918,2013,1,"['light diffraction', 'scaled Fast Fourier Transform', 'speckle pattern']"
6602483679,6506028918,2014,1,"['Corrosion monitoring', 'Dynamic speckle', 'Electrochemistry']"
6602483679,6506028918,2015,1,"['Dry lubricant', 'Magnetron sputtering', 'WC-Ti-N']"
6602483679,6506028918,2016,1,"['Diffusion', 'Furnace', 'Magnetic', 'Manufacturing', 'Nitriding', 'Sensors', 'Temperature', 'Thermo-chemistry']"
26421109600,6506028918,2013,1,"['Graphical programming', 'Magnetic fluid', 'Plastic materials', 'Sound velocity', 'Ultrasounds']"
6602445421,6506028918,2014,1,"['Electrogastrography', 'Filtering', 'Remote measurements', 'Versatile tester']"
25031356400,6506028918,2011,1,"['Monitor', 'Photovoltaic cells', 'Solar radiation', 'Tag4m', 'Wireless']"
16307782000,6506028918,2013,1,"['Data aquisition', 'Gas flow measurement', 'Heat transfer modeling', 'Thermal impulse']"
15623312000,6602326540,2007,1,"['Active filter', 'Harmonics', 'Industrial applications', 'Power quality', 'Real time processing', 'Resonant controller']"
15623312000,6603350430,2007,1,"['Active filter', 'Harmonics', 'Industrial applications', 'Power quality', 'Real time processing', 'Resonant controller']"
15623312000,6603350430,2017,1,"['CIS technology', 'photo-voltaic panels', 'polycrystalline', 'real operation conditions', 'shadows', 'thin-film']"
15623312000,57188990398,2017,1,"['CIS technology', 'photo-voltaic panels', 'polycrystalline', 'real operation conditions', 'shadows', 'thin-film']"
15623312000,22836436600,2017,1,"['CIS technology', 'photo-voltaic panels', 'polycrystalline', 'real operation conditions', 'shadows', 'thin-film']"
57193927936,6602326540,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193927936,57193933110,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193927936,57193932221,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193927936,57193925059,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193927936,7801518323,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
36972912900,7801549618,2016,1,"['Efficiency class', 'Efficient electrical motor', 'Energy savings', 'Environmental impact']"
36972912900,57190952131,2016,1,"['Experimental validation', 'Induction motor', 'Magnetoharmonic model', 'Transient magnetic model']"
36972912900,57195493584,2016,1,"['Efficiency class', 'Efficient electrical motor', 'Energy savings', 'Environmental impact']"
36972912900,24825254900,2016,1,"['Experimental validation', 'Induction motor', 'Magnetoharmonic model', 'Transient magnetic model']"
35810592900,7801549618,2010,1,['']
35810592900,7801549618,2011,1,['']
35810592900,6505888114,2010,1,['']
35810592900,6505888114,2011,1,['']
26023637000,8629766800,2012,1,['']
6602326540,6603350430,2007,1,"['Active filter', 'Harmonics', 'Industrial applications', 'Power quality', 'Real time processing', 'Resonant controller']"
6602326540,57193933110,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
6602326540,57193932221,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
6602326540,57193925059,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
6602326540,7801518323,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57198361742,55329211800,2012,1,['']
57198361742,55329211800,2013,3,"['cogging torque reduction', 'finite element analysis', 'Permanent magnet machines', 'flux density', 'single sheet tester', 'Specific iron losses', 'Finite element analysis', 'Permanent magnet synchronous machine']"
57198361742,6603350430,2012,1,"['Finite element methods', 'Mathematical model', 'Numerical simulation', 'Optimization', 'Permanent magnet machines']"
57198361742,53985364000,2012,1,"['Finite element methods', 'Mathematical model', 'Numerical simulation', 'Optimization', 'Permanent magnet machines']"
57198361742,53985364000,2013,3,"['cogging torque reduction', 'finite element analysis', 'Permanent magnet machines', 'flux density', 'single sheet tester', 'Specific iron losses', 'Finite element analysis', 'Permanent magnet synchronous machine']"
55329211800,53985364000,2013,3,"['cogging torque reduction', 'finite element analysis', 'Permanent magnet machines', 'flux density', 'single sheet tester', 'Specific iron losses', 'Finite element analysis', 'Permanent magnet synchronous machine']"
15623516700,35608013400,2007,1,['']
6603350430,53985364000,2012,1,"['Finite element methods', 'Mathematical model', 'Numerical simulation', 'Optimization', 'Permanent magnet machines']"
6603350430,56790479400,2017,2,"['Photo-Voltaic-Thermal', 'Photovoltaic', 'Solar cell', 'low concentration PV systems', 'PV panels']"
6603350430,56790479400,2018,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid permanent magnet generator']"
6603350430,57188990398,2017,1,"['CIS technology', 'photo-voltaic panels', 'polycrystalline', 'real operation conditions', 'shadows', 'thin-film']"
6603350430,22836436600,2017,2,"['Photo-Voltaic-Thermal', 'Photovoltaic', 'Solar cell', 'CIS technology', 'photo-voltaic panels', 'polycrystalline', 'real operation conditions', 'shadows', 'thin-film']"
6603350430,24825254900,2018,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid permanent magnet generator']"
53985364000,55962573100,2017,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid wind generator']"
53985364000,24825254900,2017,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid wind generator']"
56790479400,22836436600,2017,1,"['Photo-Voltaic-Thermal', 'Photovoltaic', 'Solar cell']"
56790479400,24825254900,2018,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid permanent magnet generator']"
55962573100,7801518323,2015,1,"['AC-DC power converters', 'Energy conversion', 'Power quality', 'Rectifiers', 'Voltage control']"
55962573100,24825254900,2015,1,"['AC-DC converters', 'design of permanent magnet synchronous generator', 'finite element analysis']"
55962573100,24825254900,2017,1,"['Electromagnetic field analysis', 'Finite element method', 'Hybrid wind generator']"
7801549618,57195493584,2016,1,"['Efficiency class', 'Efficient electrical motor', 'Energy savings', 'Environmental impact']"
7801549618,6505888114,2010,1,['']
7801549618,6505888114,2011,1,['']
57193933110,57193932221,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193933110,57193925059,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193933110,7801518323,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193932221,57193925059,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57193932221,7801518323,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57188990398,22836436600,2017,1,"['CIS technology', 'photo-voltaic panels', 'polycrystalline', 'real operation conditions', 'shadows', 'thin-film']"
57193925059,7801518323,2017,1,"['Distributed Renewable Energy Resources', 'Smart and Micro Grids', 'Transactive Energy', 'VFT and EM FACTS']"
57190952131,24825254900,2016,1,"['Experimental validation', 'Induction motor', 'Magnetoharmonic model', 'Transient magnetic model']"
22836436600,24825254900,2007,1,"['Finite element analysis', 'Self-excited induction generators', 'Small power wind conversion systems']"
36714022000,7801518323,2012,1,"['Performance estimation', 'PV conversion', 'Solar tracking PV panel']"
6505888114,24825254900,2017,1,"['Counter-rotating dual rotor wind generator', 'Finite element analysis', 'Permanent magnet']"
24825254900,48161253500,2016,1,"['Electrical drive system', 'Induction machine', 'Parameters estimation']"
7004135425,25227784000,2008,1,['']
7004135425,25227784000,2009,1,"['Air-dynamic scheme', 'Cooling medium', 'Electric modeling', 'Induction motor', 'Ventilation system']"
7004135425,25227784000,2011,2,"['', '']"
7004135425,25227784000,2012,2,"['', '']"
7004135425,25227784000,2013,2,"['frequency analysis', 'parameter identification', 'performance optimization', 'symbolic analysis', 'wireless power transfer', '']"
7004135425,25227784000,2014,1,"['frequency analysis', 'phase shift', 'symbolic analysis', 'synchronization frequency', 'time analysis', 'Van der Pol oscillator', 'Y parameters']"
7004135425,25227784000,2015,2,"['bifurcation phenomenon', 'frequency analysis', 'frequency splitting phenomenon', 'symbolic analysis', 'wireless power transfer', 'frequency splitting and bifurcation phenomena', 'magnetic coupling', 'resonance', 'symbolic analysis', 'wireless transfer power system']"
7004135425,25227784000,2016,5,"['circuit analysis', 'equivalent circuits', 'inductive power transmission', 'linear algebra', 'mutual coupling', 'circuit simulations', 'efficiency of power transfer', 'magnetically coupled resonators', 'parameters extraction for inductive structures', 'PSPICE', 'SIMULINK', 'TINA', 'wireless battery charger', 'Wireless Power Transfer Systems (WPTS)', 'ANSYS Q3D Extractor', 'coupling coefficient', 'electromagnetic field', 'frequency', 'mutual inductance', 'optimization', 'resonator', 'wireless power transfer', 'electromagnetic field', 'frequency', 'magnetic coupled coils', 'mutual inductance', 'optimization', 'resonator', 'wireless power transfer', 'ANSYS Q3D Extractor', 'electromagnetic field', 'objective function', 'output error method', 'parameter identification', 'transfer function', 'wireless power transfer system']"
7004135425,25227784000,2017,1,['']
7004135425,25227784000,2018,1,['']
7004135425,37112521800,2010,1,"['Microwave', 'Oscillator', 'Phase shift', 'Synchronization', 'VCO']"
7004135425,37112521800,2011,1,"['differential Van der Pol oscillator', 'resistive coupling network', 'RLC differential oscillator', 'synchronization']"
7004135425,37112521800,2012,2,"['Circuit analysis', 'Phase-shift', 'Semi-state equations', 'Voltage controlled oscillator', 'coupled oscillator', 'symbolic analysis', 'two-port circuit', 'Y, Z, H parameters']"
7004135425,37112521800,2013,2,"['broadband network', 'coupled oscillators', 'design automation', 'synchronization', 'van der Pol differential oscillators', 'Coupled oscillators', 'Resistive coupling network', 'Synchronization', 'Van der Pol oscillator', 'Voltage Controlled Oscillators']"
7004135425,12784890600,2007,4,"['', 'Diakoptic analysis', 'Reduced-order', 'State equations', 'Multitime analysis', 'RF-IC', 'Widely separated time scales', '']"
7004135425,12784890600,2008,3,"['', '', '']"
7004135425,12784890600,2009,4,"['', 'Circuit modeling', 'Computational effort', 'Quasiperiodic signal', 'Warped partial differential equation approach', 'Hybrid method', 'Nonlinear analog circuits', 'Steady-state analysis', 'Air-dynamic scheme', 'Cooling medium', 'Electric modeling', 'Induction motor', 'Ventilation system']"
7004135425,12784890600,2010,4,"['', '', '', 'Microwave', 'Oscillator', 'Phase shift', 'Synchronization', 'VCO']"
7004135425,12784890600,2011,3,"['', '', 'eddy-current losses', 'nonlinear inductor', 'SPICE-compatible models', 'time-domain analysis']"
7004135425,12784890600,2012,6,"['Actuators', 'Circuit simulation', 'Eddy currents', 'Equivalent circuits', 'Nonlinear systems', '', 'coupled oscillator', 'symbolic analysis', 'two-port circuit', 'Y, Z, H parameters', 'coupled Van der Pol oscillators', 'state equations', 'state variables', 'symbolic analysis', '', '']"
7004135425,12784890600,2013,2,"['frequency analysis', 'parameter identification', 'performance optimization', 'symbolic analysis', 'wireless power transfer', '']"
7004135425,12784890600,2014,3,"['Analog Linear Circuit', 'Computer - Aided Design', 'Nonlinear Circuit', 'State Equations', 'Symbolic Analysis', 'output error method', 'Parameter estimation', 'transfer function', 'wireless power transfer system', 'frequency analysis', 'phase shift', 'symbolic analysis', 'synchronization frequency', 'time analysis', 'Van der Pol oscillator', 'Y parameters']"
7004135425,12784890600,2018,1,['']
7004135425,37080474100,2010,1,"['Microwave', 'Oscillator', 'Phase shift', 'Synchronization', 'VCO']"
7004135425,37080474100,2011,1,['']
7004135425,37080474100,2012,4,"['', 'Circuit analysis', 'Phase-shift', 'Semi-state equations', 'Voltage controlled oscillator', 'Continuous time domain', 'Modeling', 'Nonlinear system', 'Oscillator', 'Parameter estimation', 'Van der Pol Model', 'coupled Van der Pol oscillators', 'state equations', 'state variables', 'symbolic analysis']"
25227784000,12784890600,2008,1,['']
25227784000,12784890600,2009,1,"['Air-dynamic scheme', 'Cooling medium', 'Electric modeling', 'Induction motor', 'Ventilation system']"
25227784000,12784890600,2011,1,['']
25227784000,12784890600,2012,2,"['', '']"
25227784000,12784890600,2013,2,"['frequency analysis', 'parameter identification', 'performance optimization', 'symbolic analysis', 'wireless power transfer', '']"
25227784000,12784890600,2014,1,"['frequency analysis', 'phase shift', 'symbolic analysis', 'synchronization frequency', 'time analysis', 'Van der Pol oscillator', 'Y parameters']"
25227784000,12784890600,2018,1,['']
37112521800,12784890600,2010,1,"['Microwave', 'Oscillator', 'Phase shift', 'Synchronization', 'VCO']"
37112521800,12784890600,2012,1,"['coupled oscillator', 'symbolic analysis', 'two-port circuit', 'Y, Z, H parameters']"
37112521800,37080474100,2010,1,"['Microwave', 'Oscillator', 'Phase shift', 'Synchronization', 'VCO']"
37112521800,37080474100,2012,1,"['Circuit analysis', 'Phase-shift', 'Semi-state equations', 'Voltage controlled oscillator']"
12784890600,37080474100,2010,1,"['Microwave', 'Oscillator', 'Phase shift', 'Synchronization', 'VCO']"
12784890600,37080474100,2011,1,['']
12784890600,37080474100,2012,2,"['', 'coupled Van der Pol oscillators', 'state equations', 'state variables', 'symbolic analysis']"
35737801600,35173601200,2012,2,"['', 'IR/convection', 'no-clean fluxes', 'SIR', 'solder paste', 'VPS']"
35737801600,35173601200,2013,3,"['', '', '']"
35737801600,35173601200,2015,1,"['GaN transistor', 'isolated full bridge converter', 'SiC diode', 'switching power supplies']"
35737801600,35173311100,2011,1,"['medical wireless networks', 'OPNET', 'sensor', 'wireless sensor network', 'ZigBee']"
35737801600,35173311100,2012,2,"['', 'IR/convection', 'no-clean fluxes', 'SIR', 'solder paste', 'VPS']"
35737801600,35173311100,2013,2,"['', '']"
57189713543,57189710538,2016,1,"['ICS telecom', 'Mobile communication network', 'Propagation model', 'Radio coverage']"
57189713543,36241906900,2016,1,"['ICS telecom', 'Mobile communication network', 'Propagation model', 'Radio coverage']"
6506207883,36241906900,2016,2,"['ISL', 'OFDM', 'SDR', 'synchronization', 'USRP', '']"
6506207883,6603048831,2013,1,"['Frequency Modulated Continuous Wave (FMCW)', 'High-Order Ambiguity Function (HAF)', 'Nonlinearity Correction', 'Time Resampling']"
6506207883,6603048831,2014,2,"['', 'Interferometry', 'Refocusing', 'Synthetic Aperture Radar (SAR)', 'Tomography']"
6506207883,6603048831,2015,1,"['3-D Mapping', 'Interferometry', 'refocusing', 'synthetic aperture radar (SAR)', 'tomography']"
6506207883,6603048831,2016,2,"['Detection', 'Non-stationary signals', 'Time resampling', 'Time-frequency analysis', 'Micro-Doppler (m-D)', 'synthetic aperture radar (SAR)', 'time-frequency', 'vibration']"
24448578700,6506274605,2010,1,['']
24448578700,24337477700,2007,1,"['E-learning', 'Education', 'Education technology', 'M-learning']"
56367933200,36241906900,2014,1,"['cognitive radio', 'data collection', 'energy detection', 'spectrum sensing', 'USRP']"
56367933200,55597118700,2014,1,"['cognitive radio', 'data collection', 'energy detection', 'spectrum sensing', 'USRP']"
56512447000,56512393900,2015,1,"['cognitive radio', 'energy detection', 'spectrum sensing']"
56512447000,36241906900,2015,1,"['cognitive radio', 'energy detection', 'spectrum sensing']"
56512447000,6506584789,2015,1,"['Cognitive network', 'Energy detection', 'Localization error', 'Probability']"
57073328800,36241906900,2015,1,"['Capon', 'Cognitive network', 'DOA', 'MUSIC']"
57073328800,6506584789,2015,1,"['Capon', 'Cognitive network', 'DOA', 'MUSIC']"
6507682473,6603048831,2017,1,"['Affine projection algorithm (APA)', 'Multimedia forensic', 'Noise reduction']"
56512393900,36241906900,2015,1,"['cognitive radio', 'energy detection', 'spectrum sensing']"
56512393900,36241906900,2013,1,"['Cognitive radio', 'Dynamic spectrum access', 'Energy detection', 'Measurement campaign', 'Spectral occupancy']"
56512393900,6506584789,2013,1,"['Cognitive radio', 'Dynamic spectrum access', 'Energy detection', 'Measurement campaign', 'Spectral occupancy']"
6506274605,36344186700,2011,1,"['heterogeneous wireless access network', 'interoperability', 'Media Independent Handover (MIH)', 'network emulation', 'network simulation', 'vertical handover']"
6506274605,36344186700,2013,3,"['cloud computing', 'open source', 'resilient cloud', 'secure internet of things', 'smart cities', '', 'Carrier Aggregation', 'Interference level', 'LTE-Advanced', 'Radio propagation', 'Spectral efficiency']"
6506274605,36344186700,2014,1,"['instrumental', 'Internet of Things (IoT)', 'monitoring', 'wireless sensor networks']"
6506274605,36344186700,2017,2,"['LINC switch', 'Open networking foundation', 'Software-defined networking', 'Wireless transport networks', '']"
6506274605,36344186700,2015,2,"['ONOS', 'OpenDaylight', 'POX', 'Ryu', 'Software Defined Networking', 'Internet of Things architectures', 'Internet of Things platforms', 'platforms security']"
6506274605,36344186700,2016,2,"['Convolutional codes', 'Hamming codes', 'OFDM', 'Phase shift keying modulation (PSK)', 'Quadrature amplitude modulation (QAM)', 'Viterbi decoding', 'NETCONF', 'Open Networking Foundation', 'Opendaylight', 'OpenYuma', 'Software Defined Networking']"
