Source,Target,Year,Weight,Keywords
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
14826956800,35227520400,2013,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
24759171600,8791928600,2007,1,['']
24759171600,6602653647,2003,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
7004562280,56978892700,1994,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
14826956800,35227520400,2013,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
24759171600,6602653647,2003,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
11040657000,35227520400,1997,1,['']
11040657000,35227520400,2003,1,['']
35227520400,8301003700,1994,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
24759171600,6602653647,2003,1,['']
35227520400,8301003700,1994,1,['']
35227520400,6602653647,1997,1,['']
35227520400,6602653647,2003,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
26326826900,8301003700,2014,2,"['', '']"
26326826900,8301003700,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,8301003700,2018,3,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'coronary CT angiography (CTA)', 'Gamma camera', 'Instrumentation for gamma-electron therapy', 'PET PET/CT', 'Pixelated detectors and associated VLSI electronics', 'Portal imaging', 'SPECT', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
8301003700,28167597500,2014,2,"['', '']"
8301003700,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
8301003700,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
14826956800,35227520400,2013,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
24759171600,6602653647,2003,1,['']
35227520400,8301003700,1994,1,['']
35227520400,6602653647,1997,1,['']
35227520400,6602653647,2003,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,6602653647,2003,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
35227995300,35227998400,2007,1,['']
35227995300,35227998400,2009,1,['']
35227995300,35227998400,2008,2,"['', '']"
14826956800,35227520400,2013,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
35227520400,8301003700,1994,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
26326826900,8301003700,2014,2,"['', '']"
26326826900,8301003700,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,8301003700,2018,3,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'coronary CT angiography (CTA)', 'Gamma camera', 'Instrumentation for gamma-electron therapy', 'PET PET/CT', 'Pixelated detectors and associated VLSI electronics', 'Portal imaging', 'SPECT', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
24759171600,6602653647,2003,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
7003829865,55048755500,2008,1,['']
7003829865,55048755500,2012,1,"['Neutron imaging, neutron physics', 'Neutron spectroscopy', 'Sources of neutrons']"
55048755500,8301003700,1994,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
24759171600,8791928600,2007,1,['']
24759171600,35227520400,1994,1,['']
24759171600,35227520400,2003,1,['']
24759171600,8301003700,1994,1,['']
24759171600,6602653647,2003,1,['']
11040657000,35227520400,1997,1,['']
11040657000,35227520400,2003,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
7004562280,35227520400,1994,1,['']
35227520400,8301003700,1994,1,['']
35227520400,6602653647,1997,1,['']
35227520400,6602653647,2003,1,['']
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
26326826900,8301003700,2014,2,"['', '']"
26326826900,8301003700,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,8301003700,2018,3,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'coronary CT angiography (CTA)', 'Gamma camera', 'Instrumentation for gamma-electron therapy', 'PET PET/CT', 'Pixelated detectors and associated VLSI electronics', 'Portal imaging', 'SPECT', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
7003829865,56978920200,2008,2,"['', 'hypernuclei']"
24759171600,11040657000,2003,1,['']
24759171600,8791928600,2007,1,['']
24759171600,8301003700,1994,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,8791928600,2007,1,['']
24759171600,8301003700,1994,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
24759171600,11040657000,2003,1,['']
24759171600,8791928600,2007,1,['']
24759171600,6602653647,2003,1,['']
11040657000,6602653647,1997,2,"['', '']"
11040657000,6602653647,1998,1,"['Calorimetry', 'Read-out electronics', 'Signal processing']"
11040657000,6602653647,2000,1,['']
11040657000,6602653647,2003,1,['']
11040657000,6602653647,2016,1,"['Detector alignment and calibration methods (lasers, sources, particle-beams); Calorimeters', 'Performance of High Energy Physics Detectors']"
7004562280,56978892700,1994,1,['']
24759171600,24536744000,2008,1,['']
24759171600,24536744000,2015,1,['']
24759171600,24536744000,2016,1,['']
24759171600,11040657000,2003,1,['']
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
26326826900,8301003700,2014,2,"['', '']"
26326826900,8301003700,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,8301003700,2018,3,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'coronary CT angiography (CTA)', 'Gamma camera', 'Instrumentation for gamma-electron therapy', 'PET PET/CT', 'Pixelated detectors and associated VLSI electronics', 'Portal imaging', 'SPECT', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
26326826900,28167597500,2014,2,"['', '']"
26326826900,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
26326826900,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
8301003700,28167597500,2014,2,"['', '']"
8301003700,28167597500,2016,2,"['Front-end electronics for detector readout', 'Particle tracking detectors (Solid-state detectors); Radiation-hard electronics', 'VLSI circuits', '']"
8301003700,28167597500,2018,2,"['Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'Radiation damage to electronic components', 'X-ray detectors', 'Front-end electronics for detector readout', 'Pixelated detectors and associated VLSI electronics', 'X-ray detectors']"
16434874400,34879578900,2005,1,"['Antiproton', 'Parton distribution functions', 'Spin physics', 'Transversity']"
16434874400,34879578900,2006,1,['']
16434874400,34879578900,2007,3,"['', '', '']"
16434874400,34879578900,2008,1,"['COMPASS', 'Multi-anode photomultiplier', 'Particle identification', 'RICH']"
16434874400,34879578900,2009,6,"['', '', '', '13.75.Cs', '25.10.+s', '25.40.Kv', '25.60.Bx', 'COMPASS', 'CsI photoconverter', 'Photon detection', 'RICH', 'Thick GEM', '']"
16434874400,34879578900,2010,1,"['Micro-pattern gas detectors', 'Single photon detectors', 'THGEM']"
16434874400,34879578900,2011,1,['']
16434874400,34879578900,2012,1,['']
16434874400,34879578900,2013,1,['']
16434874400,34879578900,2014,1,['']
16434874400,34879578900,2015,4,"['', '', '', '']"
16434874400,34879578900,2016,5,"['', 'Drell-Yan', 'Polarized target', 'Hybrid detector', 'Micro-pattern gas detectors', 'Micromegas', 'RICH', 'THGEM', 'Calorimeters', 'Radiation damage to detector materials (solid state)', 'Radiation-hard detectors', 'Scintillators and scintillating fibres and light guides', 'COMPASS', 'Micropat-tern gas detector', 'Photon detection', 'RICH', 'Thick GEM']"
16434874400,34879578900,2017,1,"['COMPASS', 'Micromegas', 'Micropattern gas detector', 'Photon detection', 'RICH', 'Thick GEM']"
16434874400,34879578900,2018,2,"['', '']"
6604064355,55964160100,2007,1,['']
6604064355,55964160100,2010,1,"['DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
6604064355,55964160100,2011,2,"['', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
6604064355,7003998960,2007,1,['']
6604064355,7003998960,2010,1,"['DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
6604064355,7003998960,2011,2,"['', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
6604064355,55503473000,2007,1,['']
6604064355,55503473000,2010,1,"['DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
6604064355,55503473000,2011,1,['']
6604064355,7004841464,2007,1,['']
6604064355,7004841464,2010,1,"['DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
6604064355,7004841464,2011,2,"['', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
6604064355,6603244031,2010,1,"['DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
6604064355,6603244031,2011,2,"['', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
55964160100,7003998960,2007,1,"['Chromosomal aberrations', 'Glutathione S-transferase', 'Occupational exposure', 'Rubber industry', 'Urinary thioethers']"
55964160100,7003998960,2008,2,"['1,3-Butadiene', 'Chromosomal aberrations', 'DNA repair genes', 'Genetic polymorphisms', 'Xenobiotic-metabolizing genes', 'Colorectal cancer susceptibility', 'DNA mismatch repair', 'Genetic polymorphism', 'Haplotype analysis']"
55964160100,7003998960,2009,4,"['CDKN1A', 'CDKN2A', 'Colorectal cancer susceptibility', 'CRC', 'Genetic polymorphisms', 'Haplotype analysis', 'TP53', 'Colorectal cancer', 'NBN 657del5', 'NBS', '', 'Anaesthetics', 'Chromosomal aberrations', 'GSTM1', 'GSTP1', 'GSTT1 genes', 'Individual susceptibility', 'Occupational exposure', 'Polymorphisms of genes']"
55964160100,7003998960,2010,3,"['', '', 'DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
55964160100,7003998960,2011,3,"['Colorectal cancer risk', 'Genotype', 'Haplotype analyses', 'MTHFR', 'MTRR', '', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
55964160100,7003998960,2012,3,"['', '', '']"
55964160100,7003998960,2013,2,"['Anesthesiologist', 'Chromosomal aberration', 'Health risk', 'Hospital staff', 'Occupational exposure', 'Oncological department', 'Pathological department', 'Colorectal cancer', 'Mismatch repair genes', 'MRNA expression', 'Promoter methylation', 'Rats']"
55964160100,7003998960,2014,1,['']
55964160100,7003998960,2015,1,['']
55964160100,7003998960,2016,2,"['Chromosomal integrity', 'Cytogenetics', 'DNA double-stranded break', 'Spindle checkpoint', 'DNA methylation', 'Illumina Human Methylation 450 BeadChip', 'rectal cancer']"
55964160100,7003998960,2017,1,['']
55964160100,7003998960,2018,4,"['', 'Chromosomal aberrations', 'Cyclin D1', 'DNA repair', 'Genetics', 'Mitotic checkpoints', 'Xenobiotic metabolizing enzymes', '5-fluorouracil', 'colorectal cancer', 'NLRC5', 'survival analysis', '5-Fluorouracil', 'Base excision repair', 'Colon cancer', 'Microsatellite instability', 'Patient survival', 'Therapy response']"
55964160100,55503473000,2007,2,"['', 'Chromosomal aberrations', 'Glutathione S-transferase', 'Occupational exposure', 'Rubber industry', 'Urinary thioethers']"
55964160100,55503473000,2008,1,"['1,3-Butadiene', 'Chromosomal aberrations', 'DNA repair genes', 'Genetic polymorphisms', 'Xenobiotic-metabolizing genes']"
55964160100,55503473000,2009,3,"['Colorectal cancer', 'NBN 657del5', 'NBS', '', 'Anaesthetics', 'Chromosomal aberrations', 'GSTM1', 'GSTP1', 'GSTT1 genes', 'Individual susceptibility', 'Occupational exposure', 'Polymorphisms of genes']"
55964160100,55503473000,2010,2,"['', 'DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
55964160100,55503473000,2011,1,['']
55964160100,55503473000,2015,2,"['', '']"
55964160100,7004841464,2007,1,"['Chromosomal aberrations', 'Glutathione S-transferase', 'Occupational exposure', 'Rubber industry', 'Urinary thioethers']"
55964160100,7004841464,2008,3,"['1,3-Butadiene', 'Chromosomal aberrations', 'DNA repair genes', 'Genetic polymorphisms', 'Xenobiotic-metabolizing genes', 'Colorectal cancer susceptibility', 'DNA mismatch repair', 'Genetic polymorphism', 'Haplotype analysis', 'Chromium exposure', 'Chromosomal aberrations', 'Polymorphisms', 'Repair genes', 'XRCC1', 'XRCC3']"
55964160100,7004841464,2009,4,"['CDKN1A', 'CDKN2A', 'Colorectal cancer susceptibility', 'CRC', 'Genetic polymorphisms', 'Haplotype analysis', 'TP53', 'Colorectal cancer', 'NBN 657del5', 'NBS', '', 'Anaesthetics', 'Chromosomal aberrations', 'GSTM1', 'GSTP1', 'GSTT1 genes', 'Individual susceptibility', 'Occupational exposure', 'Polymorphisms of genes']"
55964160100,7004841464,2010,3,"['', '', 'DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
55964160100,7004841464,2011,3,"['Colorectal cancer risk', 'Genotype', 'Haplotype analyses', 'MTHFR', 'MTRR', '', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
55964160100,7004841464,2012,5,"['', '', '', 'HOGG1 Ser326Cys', 'XPC Lys939Gln', 'XPD Lys751Gln', 'XPG Asn114His', 'XRCC1 Arg399Gln', '']"
55964160100,7004841464,2013,2,"['Anesthesiologist', 'Chromosomal aberration', 'Health risk', 'Hospital staff', 'Occupational exposure', 'Oncological department', 'Pathological department', 'Colorectal cancer', 'Mismatch repair genes', 'MRNA expression', 'Promoter methylation', 'Rats']"
55964160100,7004841464,2014,1,['']
55964160100,7004841464,2015,1,['']
55964160100,7004841464,2016,3,"['Chromosomal integrity', 'Cytogenetics', 'DNA double-stranded break', 'Spindle checkpoint', 'Colorectal cancer', 'miRNA target site', 'miRSNP', 'Polymorphism', 'Risk factors', 'SNP', 'DNA methylation', 'Illumina Human Methylation 450 BeadChip', 'rectal cancer']"
55964160100,7004841464,2017,3,"['', 'health surveillance', 'mesothelioma', 'polymorphisms', '']"
55964160100,7004841464,2018,4,"['', 'Chromosomal aberrations', 'Cyclin D1', 'DNA repair', 'Genetics', 'Mitotic checkpoints', 'Xenobiotic metabolizing enzymes', '5-fluorouracil', 'colorectal cancer', 'NLRC5', 'survival analysis', '5-Fluorouracil', 'Base excision repair', 'Colon cancer', 'Microsatellite instability', 'Patient survival', 'Therapy response']"
55964160100,7004841464,2019,1,"['Colorectal cancer susceptibility', 'DNA repair genes', 'Functional single nucleotide polymorphism', 'Survival analysis']"
55964160100,6603244031,2008,2,"['Case-control study', 'Colorectal cancer', 'DNA repair', 'Individual susceptibility', 'Single-nucleotide polymorphisms', '1,3-Butadiene', 'Chromosomal aberrations', 'DNA repair genes', 'Genetic polymorphisms', 'Xenobiotic-metabolizing genes']"
55964160100,6603244031,2009,2,"['CDKN1A', 'CDKN2A', 'Colorectal cancer susceptibility', 'CRC', 'Genetic polymorphisms', 'Haplotype analysis', 'TP53', 'Colorectal cancer', 'NBN 657del5', 'NBS']"
55964160100,6603244031,2010,3,"['', '', 'DNA repair', 'DNA repair rates', 'Gene expression', 'Genotoxicity', 'Styrene exposure']"
55964160100,6603244031,2011,2,"['', 'Biological and lifestyle characteristics', 'BPDE-induced DNA repair capacity', 'Comet assay', 'Genetic polymorphism', 'Interindividual variability']"
55964160100,6603244031,2012,2,"['', '']"
55964160100,6603244031,2013,1,"['Anesthesiologist', 'Chromosomal aberration', 'Health risk', 'Hospital staff', 'Occupational exposure', 'Oncological department', 'Pathological department']"
55964160100,6603244031,2014,1,['']
55964160100,6603244031,2015,1,['']
7003998960,55503473000,2007,3,"['', 'Comet assay', 'DNA-repair capacity', 'Occupational exposure', 'Oxidative damage', 'Styrene', 'Chromosomal aberrations', 'Glutathione S-transferase', 'Occupational exposure', 'Rubber industry', 'Urinary thioethers']"
